price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,city,month_sold,age,is_renovated,years_since_reno,total_rooms,living_lot_ratio,has_basement,zipcode
491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,1958,Seattle,6,56,1,10,5.25,0.1947084032047699,1,98115
1230000.0,3.0,1.75,2200,14630,1.5,0,1,3,2200,0,1948,Bellevue,6,66,1,11,4.75,0.15036566195065273,0,98004
560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,1955,Lake Forest Park,6,59,1,1,5.25,0.13797240551889622,0,98155
370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,1982,Shoreline,6,32,0,32,4.0,0.17978752383546717,0,98155
263400.0,4.0,2.0,1360,60548,1.0,0,0,3,960,400,1960,Auburn,6,54,1,2,6.0,0.022461147170060612,1,98001
100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1942,Burien,6,72,0,72,3.0,0.1219832109129066,0,98166
289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,1937,Burien,6,77,0,77,5.5,0.2050087361677344,0,98148
263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,1985,Maple Valley,6,29,0,29,4.75,0.1740525861004814,0,98038
397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,1992,Maple Valley,6,22,0,22,6.5,0.32697201017811706,0,98038
245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,1996,Kent,6,18,0,18,5.75,0.09156219185800817,1,98030
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,1925,Seattle,6,89,1,12,4.0,0.250753848595461,1,98199
449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,2005,Maple Valley,6,9,0,9,6.5,0.4907161803713528,0,98038
490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,2003,Seattle,6,11,0,11,7.0,0.6660949113779302,1,98108
445800.0,4.0,2.25,2070,39446,1.0,0,0,3,1470,600,1977,Lake Forest Park,6,37,1,10,6.25,0.05247547342003194,1,98155
345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,1932,Seattle,6,82,1,56,3.0,0.16866631890106068,0,98126
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,1990,Kent,6,24,1,5,5.25,0.3207887793362033,0,98031
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,1988,Renton,6,26,0,26,6.5,0.20494003937712546,0,98058
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,1967,Redmond,6,47,0,47,5.25,0.17914800541610248,1,98052
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,1919,Seattle,6,95,1,13,3.5,0.3498970890914437,1,98115
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,1947,Seattle,6,67,1,26,3.0,0.15127803860198227,0,98116
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,1990,Kenmore,6,24,1,5,3.5,0.6071631608868675,0,98028
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,1993,Auburn,6,21,0,21,6.75,0.20742463894542987,0,98001
760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,1984,Woodinville,6,30,0,30,6.5,0.019936083707386622,0,98077
1925000.0,5.0,4.25,4830,8050,2.5,0,2,4,3710,1120,1914,Seattle,6,100,1,69,9.25,0.5999254750962614,1,98144
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,1906,Seattle,6,108,1,0,8.25,0.4279210925644917,1,98118
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,1981,Kenmore,6,33,1,1,7.0,0.25245732022762546,1,98028
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,1929,Seattle,6,85,0,85,5.5,0.5545286506469501,0,98103
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,1954,Seattle,6,60,1,35,4.0,0.11475968639927281,0,98118
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,1931,Seattle,6,83,0,83,6.75,0.7329842931937173,1,98105
1730000.0,5.0,3.5,5000,26540,2.0,0,3,3,3410,1590,2008,Mercer Island,6,6,0,6,8.5,0.1883877774010022,1,98040
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,1976,Redmond,6,38,0,38,3.0,0.04840075827854636,0,98053
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,1985,Issaquah,6,29,0,29,5.25,0.34004163775156143,0,98029
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,2003,Kenmore,6,11,0,11,5.5,0.5768804082538274,0,98028
550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,1958,Renton,6,56,0,56,5.5,0.02140027859271768,1,98055
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,1919,Seattle,6,95,1,13,3.0,0.13242375601926162,1,98108
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,2005,Kirkland,6,9,0,9,5.5,0.8358283433133733,1,98034
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,1920,Seattle,6,94,1,35,5.5,1.109715242881072,1,98119
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,1952,Seattle,6,62,1,6,4.0,0.1713180436584692,1,98178
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,1958,Shoreline,6,56,1,42,4.0,0.10840108401084012,0,98155
972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,1937,Seattle,6,77,0,77,5.75,0.31899698460561815,1,98199
235000.0,2.0,1.0,900,28800,1.0,0,0,1,900,0,1928,Snoqualmie,6,86,0,86,3.0,0.03124891496823027,0,98065
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,1997,Kent,6,17,0,17,6.5,0.1985574883326262,0,98042
500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,1979,Renton,6,35,1,0,7.0,0.24719250448534785,0,98059
570000.0,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,1949,Bellevue,6,65,1,1,5.0,0.06475707531008018,1,98006
1309500.0,4.0,2.5,2680,12215,1.0,1,4,3,1590,1090,1956,Normandy Park,6,58,1,13,6.5,0.21938441388343158,1,98166
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,2007,Seattle,6,7,0,7,5.5,0.9045848822800495,1,98117
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,Renton,6,8,0,8,5.5,0.40227703984819735,1,98056
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,1981,Sammamish,6,33,1,1,6.25,0.13123881487373235,0,98074
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,2008,Seattle,6,6,0,6,4.0,1.1657754010695187,0,98109
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,2002,Covington,6,12,0,12,6.5,0.37347178027131134,0,98042
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,1995,Kirkland,6,19,0,19,6.75,0.3641732283464567,0,98033
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,1904,Seattle,6,110,0,110,6.0,0.48945587086696174,1,98144
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,1964,Seattle,6,50,1,14,8.0,0.5034204525521838,1,98103
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,1967,Shoreline,6,47,1,3,5.75,0.21661387554919792,1,98177
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,2001,Tukwila,6,13,0,13,6.5,0.3857693956279469,0,98168
950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,2007,Issaquah,6,7,0,7,6.5,0.4778023694831402,0,98029
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,2008,Seattle,6,6,0,6,5.5,0.9166040570999249,1,98117
1510000.0,5.0,3.25,4390,11250,2.0,0,0,3,4390,0,2007,Mercer Island,6,7,0,7,8.25,0.3901875388854324,0,98040
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,2014,Redmond,6,0,0,0,6.5,0.6760349411317889,0,98052
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,2007,Kirkland,6,7,0,7,7.25,0.4109429569266589,0,98033
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,2006,Maple Valley,6,8,0,8,6.5,0.4559088182363527,0,98038
2065000.0,4.0,3.75,4350,7965,2.0,0,0,3,4350,0,2013,Bellevue,6,1,1,91,7.75,0.5460708009038413,0,98004
800000.0,3.0,3.5,3830,221284,2.0,0,0,3,3530,300,1993,Woodinville,7,21,0,21,6.5,0.017307996475133876,1,98077
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,1993,Federal Way,7,21,0,21,5.0,0.15408899579073962,0,98003
530000.0,3.0,2.5,3660,39478,2.0,0,2,4,3260,400,1989,Enumclaw,7,25,0,25,5.5,0.09270751538792776,1,98022
650000.0,4.0,2.5,3350,46748,2.0,0,0,3,3350,0,2004,Black Diamond,7,10,1,11,6.5,0.07165928682966481,0,98010
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,1963,Seattle,7,51,1,6,5.0,0.35267981116356567,0,98122
1198000.0,4.0,3.5,3400,3850,2.5,0,0,3,2790,610,2008,Seattle,7,6,0,6,7.5,0.8828875616722929,1,98112
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,1959,Enumclaw,7,55,1,25,4.0,0.14092777451556077,0,98022
580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,1978,Bellevue,7,36,0,36,5.5,0.19998181983456048,0,98008
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,1959,Seattle,7,55,1,25,5.5,0.1485017236807213,1,98146
875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,2001,Sammamish,7,13,0,13,8.5,0.463768115942029,0,98074
500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,100,1926,Seattle,7,88,1,11,3.0,0.21106420795378805,1,98103
445000.0,4.0,2.5,2280,42077,2.0,0,0,3,2280,0,1994,Kent,7,20,0,20,6.5,0.05418508484243548,0,98042
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,1987,Kent,7,27,1,14,6.5,0.29843963035903653,0,98030
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,1967,Covington,7,47,0,47,4.5,0.173987756417141,0,98042
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,1962,Seattle,7,52,1,12,6.5,0.36106096375503405,0,98115
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,1929,Seattle,7,85,0,85,3.0,0.3267119707266074,1,98117
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,1914,Seattle,7,100,1,21,5.75,0.419208817161976,0,98119
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,1978,Kent,7,36,0,36,5.75,0.28405926255987524,1,98031
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,1927,North Bend,7,87,1,3,4.0,0.1916347275454091,0,98045
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,1967,Issaquah,7,47,0,47,4.75,0.11554271747583601,0,98027
1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,1996,Kirkland,7,18,0,18,6.5,0.3204451693370431,0,98033
1297000.0,6.0,2.75,2630,9420,2.0,0,0,5,2510,120,1900,Seattle,7,114,0,114,8.75,0.2791635707462053,1,98103
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,1994,Issaquah,7,20,0,20,5.25,0.4208365409289197,0,98029
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,1948,Shoreline,7,66,0,66,3.0,0.09738206652333375,0,98155
850000.0,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,Issaquah,7,8,0,8,7.25,0.03858058908568438,1,98027
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,1957,Seattle,7,57,1,14,5.75,0.2907473918248675,0,98199
540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,1984,Sammamish,7,30,0,30,4.75,0.21396513933827366,1,98074
300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,2001,Duvall,7,13,0,13,5.25,0.3236498342756873,0,98019
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,1977,Redmond,7,37,1,10,4.75,0.20739968733715478,1,98052
3800000.0,5.0,5.5,7050,42840,1.0,0,2,4,4320,2730,1978,Clyde Hill,7,36,1,14,10.5,0.1645619850143554,1,98004
241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,1986,Auburn,7,28,0,28,5.0,0.252821025567776,0,98001
485000.0,3.0,2.25,2440,47916,2.0,0,0,3,2090,350,1991,Redmond,7,23,0,23,5.25,0.050921384894713775,1,98053
695000.0,3.0,2.5,2620,51354,2.0,0,0,3,2620,0,1998,Woodinville,7,16,1,8,5.5,0.05101742770908383,0,98077
548000.0,4.0,2.5,2440,11005,2.0,0,0,3,2440,0,1994,Newcastle,7,20,0,20,6.5,0.2216972560421588,0,98056
345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,1955,Seattle,7,59,1,9,3.0,0.1388888888888889,0,98136
280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,1962,Renton,7,52,0,52,4.0,0.1017645411259453,0,98056
450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,1963,Kenmore,7,51,1,6,4.75,0.1016260162601626,0,98028
515000.0,3.0,2.5,2010,7200,2.0,0,0,3,2010,0,1994,Kenmore,7,20,0,20,5.5,0.27912789890293016,0,98028
1014250.0,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,1920,Bellevue,7,94,0,94,4.0,0.12756689483509645,1,98004
739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,2004,Sammamish,7,10,1,11,7.5,0.6540755467196819,0,98075
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,1990,Bothell,7,24,1,5,4.5,0.16869413267020633,0,98011
370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,1952,Seattle,7,62,1,6,3.0,0.14212526855065277,0,98116
729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,1977,Bellevue,7,37,0,37,6.5,0.22071967047485816,1,98005
510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,1934,Black Diamond,7,80,1,36,4.75,0.24925224327018944,0,98010
425000.0,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,1964,Redmond,7,50,1,14,4.5,0.06783552494260071,0,98052
1080000.0,3.0,2.75,3890,7216,2.0,0,1,3,3260,630,1967,Seattle,7,47,1,4,5.75,0.5390051267839823,1,98118
337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,2006,Seattle,7,8,0,8,5.25,1.5498938428874736,0,98133
563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,1911,Seattle,7,103,1,30,5.0,0.41753035238377256,0,98107
1695000.0,4.0,2.75,3770,10900,2.0,0,2,5,3070,700,1924,Seattle,7,90,1,58,6.75,0.34583983120814604,1,98144
245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,1907,Seattle,7,107,0,107,5.0,0.29216793518291184,0,98118
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,1947,Seattle,7,67,1,26,5.0,0.21983161833489243,1,98115
695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,1922,Seattle,7,92,1,58,5.0,0.6125949522175937,1,98103
402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,1946,Seattle,7,68,0,68,3.0,0.35072336694432266,0,98107
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,1993,Duvall,7,21,0,21,5.5,0.18814605488212985,0,98019
660000.0,3.0,2.0,2570,28500,1.0,0,0,3,1970,600,1983,Redmond,7,31,1,5,5.0,0.09017227465702958,1,98052
300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,1987,Federal Way,7,27,1,14,5.75,0.21723313584866438,1,98023
600000.0,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,1960,Seattle,7,54,1,2,7.25,0.382934978154716,1,98125
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,1981,Covington,7,33,1,1,4.75,0.14199029126213591,0,98042
357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,2004,Maple Valley,7,10,1,11,6.5,0.4077631836894727,0,98038
1110000.0,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,1997,Seattle,7,17,0,17,8.25,0.8372906773306673,1,98105
332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,2007,Seattle,7,7,0,7,4.5,1.0194174757281553,1,98122
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,1979,Pacific,7,35,1,0,3.0,0.06650901566656814,0,98047
515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,1907,Seattle,7,107,0,107,3.0,0.20995800839832032,0,98107
392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,Des Moines,7,56,1,10,7.25,0.11514069330706238,1,98198
485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,1900,Seattle,7,114,1,9,5.75,0.3490358799121308,0,98122
217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,1984,Federal Way,7,30,0,30,4.75,0.1466429244788939,0,98003
502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,1983,Woodinville,7,31,0,31,5.25,0.035076950059192355,0,98072
820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,1989,Bellevue,7,25,0,25,5.25,0.295354322633576,0,98006
1640000.0,3.0,3.25,3140,5445,2.0,0,3,4,2240,900,1913,Seattle,7,101,0,101,6.25,0.5765699596033786,1,98109
102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,1937,Seattle,7,77,1,15,3.0,0.18977088636889608,0,98106
925000.0,5.0,5.5,5190,12637,2.0,0,2,3,5190,0,2001,Snoqualmie,7,13,0,13,10.5,0.410666244658965,0,98065
540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,1968,Redmond,7,46,0,46,6.5,0.2149689379745587,1,98052
600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,1900,Seattle,7,114,1,9,3.0,0.454318522216675,0,98112
406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,1928,Seattle,7,86,0,86,5.0,0.18640868334119867,0,98178
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,1948,Seattle,7,66,1,29,7.0,0.33670565918431866,1,98116
1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,1990,Sammamish,7,24,1,5,6.5,0.28533966033966035,0,98074
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,Sammamish,7,30,0,30,5.0,0.1109818312002148,1,98074
725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,1959,Seattle,7,55,0,55,4.75,0.3099483419430095,0,98144
276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,1923,Seattle,7,91,0,91,1.75,0.20532741398446172,0,98117
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,1975,Issaquah,7,39,0,39,8.25,0.25893448047650564,1,98027
375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,1977,Kent,7,37,0,37,4.75,0.0719751927398936,1,98042
2300000.0,4.0,4.75,3970,9778,2.0,0,2,4,3390,580,1928,Seattle,7,86,0,86,8.75,0.40597198077513036,1,98119
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,1961,Kent,7,53,1,13,5.25,0.19832661915091415,1,98031
1565000.0,4.0,2.75,2970,12750,1.5,0,1,4,2130,840,1918,Bellevue,7,96,1,28,6.75,0.23292290800721513,1,98004
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2001,Renton,7,13,0,13,6.5,0.37779237844940866,0,98056
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,2003,Maple Valley,7,11,0,11,6.5,0.19058529473026453,0,98038
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,1963,Seattle,7,51,0,51,5.5,0.30668777206173325,1,98118
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,2005,Redmond,7,9,0,9,7.5,0.3824880472485235,0,98053
482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1989,Sammamish,7,25,0,25,5.25,0.07958670762356884,0,98074
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,2002,Redmond,7,12,0,12,5.5,0.57997557997558,0,98052
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,1962,Bellevue,7,52,0,52,6.75,0.2249718785151856,1,98006
2367000.0,3.0,2.25,3530,17450,1.0,1,3,3,1840,1690,1930,Mercer Island,7,84,1,21,5.25,0.20228067159475102,1,98040
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,1966,Redmond,7,48,0,48,4.75,0.12315544213913236,0,98052
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,1921,Seattle,7,93,1,14,5.0,0.6349824698091157,0,98122
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,1910,Seattle,7,104,0,104,5.5,0.5043512658227848,0,98112
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,1987,Bellevue,7,27,0,27,6.25,0.281944287808729,0,98007
476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,1945,Seattle,7,69,1,1,7.0,0.4196921289573047,1,98115
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,1945,Seattle,7,69,0,69,5.75,0.28394321135772843,0,98117
1356925.0,4.0,3.5,4270,5800,2.0,0,3,5,3170,1100,1937,Seattle,7,77,0,77,7.5,0.7360799862092743,1,98199
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,2008,Issaquah,7,6,0,6,5.5,1.2040302267002518,1,98029
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,Maple Valley,7,0,0,0,6.5,0.5010893246187363,0,98038
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,2014,Auburn,7,0,0,0,6.5,0.6000888691401911,0,98092
825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,2003,Redmond,7,11,0,11,6.75,0.6010846640554384,0,98053
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006,Auburn,7,8,0,8,6.5,0.6017768487065587,0,98092
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007,Seattle,7,7,0,7,4.25,1.5942028985507246,0,98122
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008,Seattle,7,6,0,6,5.5,1.3757115749525617,1,98107
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2012,Seattle,7,2,1,102,4.5,0.7950651130911583,1,98119
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013,North Bend,7,1,1,91,6.75,0.4593528018942384,0,98045
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,2008,Kirkland,7,6,0,6,7.5,0.4434250764525994,0,98033
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,1985,Bellevue,7,29,0,29,7.25,0.2815260654305407,1,98006
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,1920,Seattle,7,94,1,35,4.75,0.5131622792402533,1,98117
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918,Seattle,7,96,1,40,3.0,0.2332555814728424,0,98103
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,Seattle,7,44,1,0,5.5,0.3183538775114044,1,98115
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,Seattle,7,54,1,2,6.0,0.2711750920656177,1,98178
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,1993,Bothell,7,21,0,21,5.5,0.23794614902943018,0,98011
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,1983,Kirkland,7,31,1,5,5.0,0.11029167497176268,1,98034
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,1975,Kent,7,39,0,39,6.0,0.20267734267484047,0,98031
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,1951,Mercer Island,7,63,1,15,6.0,0.19350060179613,0,98040
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,1991,Kent,7,23,0,23,5.0,0.1534845132743363,0,98031
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,Bellevue,7,30,0,30,8.25,0.38394771775758196,1,98006
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,1973,Redmond,7,41,0,41,5.25,0.17140502678203542,1,98052
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,1947,Seattle,7,67,1,2,6.25,0.32767602083683417,1,98109
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,1950,Normandy Park,7,64,1,22,7.25,0.19685944082726925,1,98166
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,1983,Woodinville,7,31,1,5,4.75,0.19189589853401418,1,98072
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,1982,SeaTac,7,32,0,32,6.0,0.35659213569776405,0,98188
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965,Burien,7,49,1,21,5.25,0.24809406900116293,1,98148
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,1905,Seattle,7,109,1,4,5.25,0.4796768492804847,1,98122
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,1967,Bellevue,7,47,0,47,5.75,0.10829510415883283,0,98004
605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,1961,Kenmore,7,53,0,53,6.25,0.06025948471991637,1,98028
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,2008,Redmond,7,6,0,6,7.5,0.8114248620577734,1,98052
700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,1993,Redmond,7,21,0,21,5.5,0.10421898543445504,0,98053
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,1956,Seattle,7,58,0,58,5.0,0.14622500746045958,0,98125
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002,Maple Valley,7,12,0,12,6.5,0.46501425751261244,0,98038
250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,1984,Kent,7,30,0,30,4.75,0.04837539305006853,0,98031
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,2002,Kent,7,12,0,12,7.5,0.35025017869907077,0,98030
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,1991,Des Moines,7,23,0,23,6.5,0.2966172304615897,0,98198
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942,Seattle,7,72,1,15,6.0,0.23727801820623787,1,98146
411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,1978,Auburn,7,36,1,14,6.0,0.030913312289672083,0,98001
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,1922,Seattle,7,92,1,6,4.5,0.4398900274931267,0,98102
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948,Shoreline,7,66,0,66,7.0,0.23742503977481336,0,98155
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,1990,Bothell,7,24,0,24,7.0,0.28796236210253084,1,98011
